NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
      3504    804.8052    687.4442     1761.155     101.7399        34  57.27   2    1.432
      3505    613.6858    688.6885     1467.693     100.2873        39  19.89   0    1.308
      3506    960.2397    671.6639     1285.763     100.1409        25 -64.34   2    1.233
      3507    955.8959    682.4197     55679.75     185.9911       187 -64.32   2    1.065
      3508    946.3038    682.8050     2663.232     103.2198        49 -67.77   2    1.475
      3509   1005.4277    686.8599     821.6787     99.35097        18  71.98   0    1.500
      3510     22.6084    688.0836     645.8908     98.67804        10 -15.23   0    1.361
      3511    163.4509    685.6359      1280.24     100.1284        33  57.65   2    1.077
      3512    162.1605    680.1653     1077.991     99.66828        24  13.78   2    1.161
      3513    233.0576    684.4210     2071.097     101.9077        33 -33.48   0    1.265
      3514     73.9066    684.1568     976.9339     98.62944        20  12.87   0    1.084
      3515    889.5868    648.0022     1772.583     101.2398        29  51.15   2    1.162
      3516    917.2961    683.4883     891.2374     98.70242        36  23.29   2    1.286
      3517    906.8331    635.5828     33355.78     157.3707       174 -61.78   2    1.312
      3518    895.6331    652.6165     1450.814     101.3079        37 -35.42   2    1.238
      3519    901.5820    659.3311     1654.006     101.2371        45 -52.10   2    1.495
      3520    909.2178    653.5543        32745     156.3156       233  41.68   2    1.088
      3521    915.3163    675.5142     3052.277     103.8162        49 -89.24   2    1.219
      3522    906.7897    671.4035     33534.22     157.1197       205  38.69   2    1.321
      3523    919.3447    652.6475     4565.934     107.5758        49   2.10   2    1.147
      3524    923.0116    648.4976     3478.918     105.0005        33  50.39   2    1.156
      3525    888.9774    683.0367     1042.626      100.388        17 -77.15   2    1.381
      3526    604.7104    684.6235     680.2715     97.94345         5  17.61   0    1.619
      3527    115.3284    680.6997     4358.018      105.631        62   0.58   2    1.156
      3528   1011.7556    681.5953     1751.339     101.4553        41   4.98   2    1.446
      3529   1017.2110    679.5880     829.5728     99.10019        14  -4.10   2    1.169
      3530    931.1259    670.8166     1249.451     100.3248        33 -81.96   2    1.503
      3531    926.6796    679.6771     947.7374     98.56214        17  23.42   2    1.057
      3532    929.4099    676.7884     1064.192      99.6368        19 -68.24   2    1.355
      3533    221.6521    675.3110     811.9702     98.51973        13  52.28   2    1.306
      3534    223.5771    670.8558      1409.39     100.4211        29 -80.57   2    1.161
      3535    131.1139    679.9454     1135.746     99.26383        19  -8.59   0    1.030
      3536      3.4401    681.0110     611.5463     99.40729         6 -88.70   0    1.588
      3537    998.4191    657.0860     1186.192     99.37926        39 -26.73   2    2.561
      3538    969.4130    652.9181     17029.82       131.09       162  73.95   2    1.049
      3539    974.4780    659.4963     1029.003     99.01913        12  18.08   2    1.109
      3540    982.4149    653.5707     3345.663     105.2199        76 -28.69   2    1.687
      3541    989.2484    673.1430     40758.68     167.4031       173 -23.46   2    1.061
      3542    205.7882    679.1542     912.0084     99.82499        16 -26.05   2    1.159
      3543    186.9852    676.7935     7790.757     113.9518        65 -50.96   0    1.132
      3544    886.7500    638.6207     1508.611     101.1742        66 -66.55   2    1.062
      3545    843.8248    621.9247     853.6954      99.1555        26   7.90   2    1.324
      3546    837.6697    621.1577     942.7697     99.35945        17  31.55   2    1.375
      3547    875.1656    620.0756     9879.357      118.044        83  36.94   2    1.071
      3548    871.6807    632.0165     689.2892     98.77795        10  65.72   2    2.561
      3549    870.2415    627.7411     793.9617     99.01849        17 -73.19   2    2.419
      3550    850.5372    657.2324     2460.725      102.773        81  11.83   2    1.218
      3551    856.9890    653.3045     968.7466     99.41885        19  19.19   2    1.617
      3552    851.6932    640.6550     276865.5     367.6026       528  36.81   2    1.231
      3553    877.3907    663.6575     432861.8     454.1503       663 -85.79   2    1.115
      3554    865.6842    650.3382     1130.464     99.25174        10  54.02   2    1.760
      3555    873.7489    647.0702     3140.423      104.009        83 -29.03   2    1.905
      3556    876.9453    638.3624     4097.839     106.5823        79  82.02   2    1.614
      3557    854.8021    623.0649     14600.25     127.0181       128 -19.98   2    1.189
      3558    866.4850    622.4756     4942.801     107.3799        63 -85.62   2    1.109
      3559    835.1323    654.3820     29489.21     151.3318       147   7.63   2    1.207
      3560    831.0397    664.0414     2100.143     101.9725        25  18.06   2    1.131
      3561    828.0234    660.0388     2575.864     103.8012        23  16.13   2    1.091
      3562    825.8290    677.8881     1835.367      100.853        36  15.80   2    1.316
      3563    826.5149    673.4836     909.1747     99.01351        13 -19.44   2    1.203
      3564    103.9802    678.0735     1025.668      99.5489        21  38.03   0    1.086
      3565     38.3517    676.7341     2008.844     101.7688        51 -15.16   0    1.413
      3566    225.8502    679.9974     1625.814     100.9097        30  70.49   2    1.268
      3567    411.4975    675.9996     1791.439     101.2821        36 -18.62   2    1.505
      3568    407.2614    672.8377     1766.444      101.226        35 -53.32   2    1.678
      3569    822.5038    658.0024     799.2186     99.03056        11  17.41   2    1.991
      3570    140.2682    675.8100     954.6994     99.38674        12 -65.28   0    1.195
      3571     77.6805    676.2783     873.6664     98.39119        12 -44.21   0    1.145
      3572    765.0820    676.0008     779.9211     99.25539         8  42.36   0    1.014
      3573   1008.0760    668.6476     864.4694     98.91084        28 -49.02   2    1.237
      3574    974.5767    674.7747     965.8821     99.94756        14   2.61   0    1.035
      3575    813.4590    674.0695     1067.827      99.6451        14 -20.15   0    1.365
      3576    661.2991    673.1343     2632.354      102.373        30 -67.45   0    1.261
      3577    855.8994    669.8111     2706.772     103.3156        57 -49.25   2    1.198
      3578    850.0831    668.1931     1270.285     100.3719        23  65.25   2    1.567
      3579     68.1366    674.1147     550.0482     97.91365         8 -44.23   0    1.261
      3580    258.3310    671.7983     885.5135     99.49689        16  81.33   0    1.106
      3581     56.5215    671.7773     1706.447     101.0912        26  18.46   0    1.005
      3582    119.9417    670.8667     1334.174     100.2507        21 -36.46   0    1.012
      3583    895.9675    688.6468     1485.842     100.8588        44  74.80   2    1.494
      3584    426.4744    821.6223      87570.2       222.04       390  78.64   2    1.176
      3585    192.8610    668.7870     1418.111     100.4409        17 -40.80   0    1.114
      3586    968.0155    667.6151     1255.158     100.0715        30  -8.54   0    1.045
      3587    719.8592    492.8656     424331.8      449.802       240  35.88   2    1.138
      3588    284.8472    664.5110     2797.897     102.9992        64 -68.76   2    2.042
      3589    277.8187    663.2532     10072.71     118.6407        88 -22.76   2    1.074
      3590    282.7287    658.7560     3081.294     104.1362        43 -78.88   2    1.913
      3591    660.0844    666.8129     884.9435      99.2271         9 -30.43   2    1.394
      3592    172.3322    639.3158     927.8897     98.78678        11 -44.64   2    1.393
      3593    155.4648    660.2132     39192.02      165.101       196 -38.23   2    1.112
      3594    162.0073    654.0062     1086.102     99.68677        13  77.13   2    1.226
      3595    169.6595    650.0642     20780.45     137.4388       149 -31.37   2    1.177
      3596     86.8979    664.4662     1614.947      100.355        29 -36.04   0    1.249
      3597    842.4101    664.3846     926.3745     99.32195        14 -38.24   0    1.157
      3598     28.6982    664.9789     544.3383     97.62752         7  86.29   0    1.091
      3599    259.9217    661.4843      1675.45     100.2261        36  61.41   2    1.562
      3600    251.7900    657.0670     3967.743     106.0532       103 -30.69   2    1.336
      3601     44.5868    662.8426     1197.908     100.4738        23   8.65   0    1.223
      3602    204.9645    662.3707     1159.984      100.388        17  13.77   0    1.264
      3603    189.0988    661.9598     1571.367     99.72266        21 -58.69   0    1.015
      3604    168.3844    641.6148     1688.974     101.0519        33 -35.28   2    1.303
      3605    139.7039    662.2436     744.5433     97.82014        11 -17.39   0    1.136
      3606    932.9631    660.4980     964.2213     98.32921        20   5.34   2    2.111
      3607    930.9742    656.6791     1012.138       99.518        18  73.72   2    1.132
      3608    269.4563    660.4880      949.967     98.83755        13  42.24   0    1.264
      3609   1015.2073    659.0791     896.5276     99.25362        18  39.34   0    1.343
      3610    130.0332    658.9229     801.6918     99.03623        34   6.93   0    2.091
      3611    948.0789    654.1805     15477.07     128.5774        94 -62.00   0    1.062
      3612    103.3453    659.3713     796.1195     99.02344        13  39.95   0    1.171
      3613    217.3548    657.5016     1096.633     98.63478        17  15.91   0    1.098
      3614     42.9794    654.5682     1160.047     100.3881        35   4.12   0    1.933
      3615    989.8444    664.7693      5609.08     110.0003        63 -48.02   2    1.052
      3616    937.2256    652.5099     1817.493     100.5477        29  56.30   0    1.248
