NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
      4032    367.3661    920.2717     703.2952     48.30931        58  65.47   2    1.182
      4033    752.1942    893.1068     503.4639     47.35987        38  24.40   0    1.552
      4034    614.2924    973.6944     436.5641     46.91661        20  42.91   2    1.072
      4035    980.4252    920.8994     816.0406     48.36859        42  63.82   2    1.117
      4036    346.0155   1009.9940      212.526     45.94249         5  47.06   0    1.028
      4037    557.8348    971.4964      619.454     47.43588        39 -19.43   0    1.345
      4038    333.9913    900.4855     413.7805     46.92752        36  77.51   2    1.333
      4039    892.7606    954.8975     404.3985     46.39408        57  63.75   0    2.117
      4040    730.1474    902.1130     460.5364     46.91147        27 -56.88   2    2.327
      4041    474.6865    867.6017     8495.786     76.72816       173 -22.59   2    1.379
      4042    762.4636    952.7807     224.1854     46.00013        17 -60.56   2    2.411
      4043    988.6893    477.6714     45498.34     150.6114       452 -48.90   2    1.048
      4044    620.7930    967.5934     384.1947     46.78401        23  -0.35   2    1.753
      4045    441.5051    911.3256     675.7687     47.82405        32  -4.11   0    1.567
      4046     21.5161    960.9237     597.1511     47.44897        27   8.74   0    1.063
      4047    789.8396    993.0635     695.6202     48.27319        25 -86.61   2    1.125
      4048    195.5837    971.0623     847.5572     48.98329        33  70.46   0    1.071
      4049    734.0006    936.8102      277.968     46.26509         9 -89.09   0    1.197
      4050    974.0655    853.3710     294.8233     46.34782        12 -53.49   0    1.213
      4051    802.4880    975.4847     713.5226      48.2396        14  40.12   2    1.029
      4052    378.2617    958.4348     372.5484      46.7274        23 -36.88   2    1.906
      4053     92.0179    975.6883     146.3465     45.48903         1  -1.98   0    1.109
      4054    829.9673    969.4925      186.837     45.31577         8  23.95   0    1.391
      4055    937.2821    974.1932     369.4211     46.83383        12  16.11   0    1.123
      4056    440.9496    972.0149     1987.604     54.11973        72  -9.90   2    1.092
      4057    593.0525    980.6872     477.0499     46.99141        26  -0.74   2    1.203
      4058    801.0245    842.2678     4638.989     64.20857       101 -43.38   0    1.168
      4059    937.9858    984.0548     206.5401     46.03662         6  39.43   0    1.028
      4060    595.8955    976.3327     569.9911     47.43878        36  86.05   2    1.468
      4061    258.9331    972.7113     887.8651     48.93798        38 -17.07   2    1.091
      4062    616.1316    965.5042     693.8536     48.02853        38   6.94   2    1.337
      4063    433.7167    967.0535     544.8072     47.31798        43 -51.43   2    1.672
      4064    818.0829    957.1707     10177.63     81.41821       132 -75.14   2    1.088
      4065    470.0981    966.2852     899.1857     48.87426        60 -40.32   2    2.405
      4066    458.7126    962.2621     638.7543     47.76708        48  62.44   2    1.563
      4067    473.4993    962.4801     510.3299     47.03127        21 -26.14   2    1.457
      4068    260.4520    787.1427       8744.4     77.53448       211  37.44   2    1.040
      4069    775.5147    968.3615     454.7607     46.88348        28  46.52   0    1.074
      4070    483.9596    969.9292     10390.19     82.07877       128 -54.92   2    1.682
      4071    936.7142    953.4667     352.7563     46.38637        13  74.79   0    1.012
      4072    655.6613    937.6252     787.0927     48.81863        43 -51.45   2    1.313
      4073    346.3190    911.4005     3825.163     61.26027       173 -18.90   2    1.073
      4074    488.1525    951.5952       359.78     46.66525        15  63.05   0    1.184
      4075    607.3819    991.3906     286.9001     46.30895        14 -45.47   0    1.121
      4076    276.6946    961.9996     571.2692     47.68414        25  30.45   2    1.190
      4077    383.6746    955.3198      595.517     47.44114        15  47.96   2    1.370
      4078    777.5336    982.4788     336.8846     46.30854        18 -87.90   0    1.443
      4079    387.3767    952.3188     835.4799     48.92722       107 -63.06   2    1.309
      4080    852.0916    941.3619     348.5187     46.24273        26  85.24   2    1.487
      4081    369.6948   1010.4906     296.8164      46.2347        14 -86.30   0    1.013
      4082    148.7161    970.8843     493.7704     47.19292        26  71.15   2    1.158
      4083    779.2003    956.0999     307.8716     46.41176        18  63.12   0    1.009
      4084    849.9544    956.8769     24087.32     113.8047       355 -38.55   2    1.051
      4085    428.6687    944.3217     432.9767     46.77776        11  52.91   2    1.496
      4086    374.1063    966.9964     532.3296     47.49818        41 -23.92   0    1.915
      4087   1015.9089    988.7469     316.4696     46.20824        21  -8.96   0    2.175
      4088    465.8932    977.6202       256.89     45.79018        12 -81.75   0    1.139
      4089    553.6769    936.0578     589.5893     47.65213        31 -39.66   2    1.345
      4090    279.5464    957.4912     587.8206     47.52412        31 -69.45   2    1.154
      4091    346.7874    952.3148      331.791      46.4063        12 -73.89   0    1.129
      4092    883.0739    961.8770     750.0763     48.29384        35 -53.16   0    1.105
      4093    557.4510    928.0428     832.0475     49.02746        60 -74.44   2    1.692
      4094    710.9524    966.1540     520.1466     47.55964        30 -73.62   2    1.453
      4095    446.8267    944.1193     287.4995     46.31189        10  40.59   0    1.023
      4096    917.7930    951.4703      537.309       47.522        27 -73.15   0    1.428
      4097    570.0328    936.1475     606.7656     47.85303        25 -29.86   2    1.159
      4098     57.4721    952.4437     222.3791      45.9912         7 -79.55   0    1.004
      4099    974.9971    952.3119     181.2523     45.78752         4   2.77   0    1.104
      4100    563.6747    927.8915     332.1991     46.28554        15 -58.47   2    1.179
      4101    675.8175    947.6159     1485.155      51.8573        65  -0.51   2    1.190
      4102    174.8660    966.6177     381.2494      46.7697        22 -71.27   2    1.176
      4103    874.4955    949.7308     693.4075      47.9078        35  57.06   0    1.048
      4104    606.4280    929.8986     790.4099     48.24801        58  53.97   2    1.461
      4105    802.0917    951.6743     195.1007     45.60738         5 -73.89   0    1.414
      4106    651.8720    947.8729     223.4669     45.87272        10  69.41   2    1.147
      4107   1019.1803    938.1793      345.066     46.83712        21  67.47   2    1.858
      4108    333.4938    906.9571     711.7687     47.99483        22  70.16   2    1.194
      4109    328.7164    917.0105     29948.06     125.0075       378 -42.68   2    1.068
      4110    606.3671    938.2104     960.9465     49.73592        83 -62.21   2    1.195
      4111    516.8623    935.7533     482.5916      47.2596        18 -18.74   0    1.086
      4112    186.8549    938.8711     193.3642     45.72334         4 -45.64   0    1.237
      4113    332.4243    929.3840     2994.294      58.2916       121  -4.00   2    1.382
      4114    780.0100    853.7063     235.1904     46.05447         7   0.78   0    1.087
      4115   1015.3167    935.0662      517.451      47.1864        27   6.10   2    1.267
      4116    314.4953    897.5034     424.4099     46.73612        15  -8.25   2    1.169
      4117    369.5996    913.1872     384.8295     46.78709        21 -67.07   2    1.168
      4118    276.8266    835.5940     448.8169     47.21754        44 -50.31   0    1.890
      4119    218.6749    837.2215      192.617     45.96783         8  61.64   0    2.248
      4120    479.4869    860.0066     478.1165     47.23807        44  29.00   2    2.630
      4121    603.0460    909.4532      441.238     47.18105        19 -42.69   0    1.270
      4122    213.8067    856.6865     1187.772     50.53717        51 -62.35   0    1.014
      4123    640.0444    822.5115     14973.86     93.79581        67  71.63   2    1.251
      4124    957.9954    881.4859     214.2134     46.07449         9 -12.97   2    2.286
      4125    635.0345    840.6896     861.9128     48.81731        83 -87.47   2    1.632
      4126    234.7804    868.0382     641.7632     48.37311        26  22.30   0    1.145
      4127    586.1713    825.1764     636.0587     48.22847        29 -61.38   2    1.204
      4128    180.9839    889.3453     734.6802     48.57401        27  72.36   0    1.197
      4129    285.3517    902.3224     313.3871     46.31608        12  42.55   0    1.146
      4130    565.2925    887.5920     344.2919     46.58976        17  -6.38   0    1.501
      4131    660.5928    843.2162      312.489     46.43436        10  61.50   2    1.081
      4132    455.3979    904.9392     289.3136     46.44346        15 -74.93   2    1.258
      4133    499.7536    894.0497     640.3857     48.13079        23  48.30   0    1.135
      4134    179.7693    916.4127     170.5264     45.98239         3 -18.42   0    1.598
      4135    978.1561    916.1673     437.1705     47.28194        18  -5.15   2    1.021
      4136    668.2986    867.9847     241.6702     45.83886        12 -81.66   2    1.268
      4137    672.7110    876.0215     270.1351     45.97978        16 -69.69   2    1.125
      4138    222.7559    911.2324      666.687     48.37259        27  19.92   0    1.061
      4139    509.0323    850.9595     299.1806     46.61394        18 -32.96   2    1.876
      4140    597.3337    941.9140     608.0721      47.7402        44  -9.80   2    1.218
      4141    628.6964    919.4542     699.6776     47.93753        46 -78.30   2    1.505
      4142    278.5043    921.9736     245.6059     45.60956        14  82.86   2    1.611
      4143    594.0903    953.5987     21693.88     108.9723       283 -55.94   2    1.140
      4144    756.9182    939.0308     752.8892     48.54206        56 -14.61   0    1.737
      4145    720.6031    926.2968     2031.346     54.19823       131 -10.57   2    1.762
